ID,mod01,mod02,mod03,mod04,c_mod,z_mod,Categ,mod01_01,mod01_02,mod01_03,mod01_04,mod01_05,c_mod1,z_mod1,mod02_01,mod02_02,mod02_03,mod02_04,mod02_05,mod02_06,mod02_07,c_mod2,z_mod2,mod03_01,mod03_02,mod03_03,mod03_04,mod03_05,mod03_06,mod03_07,c_mod3,z_mod3,mod04_01,mod04_02,mod04_03,mod04_04,mod04_05,mod04_06,c_mod4,z_mod4,Reg_hab_dens,Riv_net_disp_dist,Glac_lake_marine_dist,Time_since_glac,Surface_area,Max_depth,Secchi_depth,Prop_shield_litho,Clim_MWMT,Clim_MCMT,Clim_MSP,Clim_PAS
IDL16046,0,0,0,1,0.197530864,0.552258605,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6875,0.123622701,0.147775,726096.8172,8375.241672,9,452.8,14,2.3,1,16.95245902,-22.49508197,408.3934426,207.1147541
IDL16047,0,0,0,1,0.231111111,2.189872196,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.74556213,0.765374936,0.192752,1019307.407,76780.7438,9.5,4178.8,22.6,3.4,0.97048245,17.93606557,-20.31967213,442.1639344,208.1311475
IDL16048,0,0,0,1,0.152777778,1.53482676,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.776859504,-0.065852064,0.172218,649552.1284,12076.18602,9.5,338.8,5.3,2.3,1,18.38196721,-19.45737705,439.0327869,198.1967213
IDL16049,0,0,0,1,0,0.552258605,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.75,0.123622701,0.179144,524078.8868,0,10,56.3,11,1.2,1,18.2,-19.58196721,434.6557377,182.704918
IDL16050,0,0,0,1,0,1.207304041,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.78,0.461874073,0.179144,665078.3362,22543.73805,9.5,204,18.7,2,1,18.0852459,-19.87377049,438.9016393,193.9672131
IDL16051,0,0,0,1,0.375,-1.085354987,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.696429357,0.147775,716837.6259,0,8.5,237.1,1.5,1.5,1,16.76557377,-22.91967213,396.9344262,201.0983607
IDL16052,0,0,0,1,0,-1.085354987,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.444444444,-1.434884623,0.192752,1077420.806,62051.94484,9.5,252.6,10.3,1,1,17.86393443,-20.45901639,436.2295082,204.3606557
IDL16053,0,0,0,1,0,1.207304041,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7,0.765374936,0.107314,777535.53,0,9.5,945.2,8,2.2,1,17.0295082,-21.98852459,422.8360656,214.4590164
IDL16054,0,1,0,0,0.444444444,-0.784588268,MOD02,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,-1.53746785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07745,855112.9807,0,9.5,3.9,14.5,4.1,1,17.40163934,-21.61311475,435.8032787,212.5409836
IDL16055,0,0,0,1,0,0.879781323,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.666666667,1.299623267,0.192752,1032631.708,70305.54735,9.5,253.8,24.1,3.3,1,17.78032787,-20.26393443,447.6065574,211.8032787
IDL16056,0,0,0,1,0,0.552258605,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.71875,-0.897079065,0.081417,369900.5602,0,8,182,6.5,1.7,1,15.92295082,-24.43278689,337.2786885,182.6885246
IDL16057,0,0,0,1,0,-0.757832269,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.375,0.696429357,0.179144,663110.0879,39415.49916,9.5,80.2,16,2.7,1,18.1295082,-19.94262295,441.4262295,200.1803279
IDL16058,0,0,0,1,0.357142857,1.53482676,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.743801653,-0.065852064,0.179144,626932.3065,3887.898565,9.5,434.7,17.8,1.7,1,18.58360656,-19.28196721,435.8360656,188.2459016
IDL16059,0,0,0,1,0,2.844917633,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.773333333,1.596601936,0.192752,1040219.389,90320.09351,9.5,4569.4,41.2,4.3,1,17.61147541,-20.59180328,448,215.9344262
IDL16060,0,0,0,1,0.444444444,-1.412877706,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.434884623,0.172218,603952.6188,0,10,19.3,6.3,1.5,1,18.74754098,-18.90491803,435.2786885,178.0491803
IDL16061,0,0,0,1,0,-1.085354987,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.444444444,-1.434884623,0.179144,604903.0131,25785.93671,9.5,67.3,5,1.4,1,18.30163934,-19.6295082,439.3606557,194.7377049
IDL16062,0,1,0,0,0.520710059,0.550409294,MOD02,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.625,0.649050799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13077,394904.0398,0,8,3262.8,11,2.3,1,16.10327869,-24.1147541,353.7540984,187.0491803
IDL16063,0,0,0,1,0,0.879781323,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.716049383,-0.065852064,0.07745,933096.3767,40820.30325,9.5,2073.3,10.8,1.9,1,17.5147541,-21.25245902,433.6229508,210.5901639
IDL16064,0,0,0,1,0.337777778,1.862349478,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.722222222,1.596601936,0.192752,1170612.291,48014.48848,9.5,127.2,10.5,3.3,1,17.75409836,-20.59836066,422.8852459,196.3606557
IDL16065,0,0,0,1,0,0.879781323,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.765432099,0.461874073,0.172218,711077.6516,13428.23956,9.5,473.9,4,1.5,1,18.13114754,-19.60327869,445.6393443,204.9508197
IDL16066,0,0,0,1,0,-0.757832269,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.375,0.696429357,0.07745,877873.6191,2136.442864,9.5,255.5,3.5,1.8,1,17.44262295,-21.53934426,443.2295082,216.7213115
IDL16067,0,0,0,1,0,1.207304041,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.72,0.765374936,0.142302,696197.2224,8960.240409,9,832.9,10,1.9,1,16.90983607,-22.53770492,404.1967213,204.4262295
IDL16068,0,0,0,1,0.255102041,1.862349478,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.763888889,0.765374936,0.192752,945887.481,62083.70496,9.5,1495.1,14.6,2.8,0.723968932,17.54590164,-20.8852459,444.8360656,216.4590164
IDL16069,0,0,0,1,0.459833795,2.189872196,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.792899408,6.042611844,0.042574,422174.5071,0,8.5,5326.6,30.1,5.5,1,16.3147541,-24.11147541,339.7868852,180.6065574
IDL16070,0,0,0,1,0.345679012,0.224735886,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.693877551,-0.897079065,0.160683,938999.7369,81194.88217,9.5,97.4,8.1,1.3,1,17.34754098,-20.57868852,448.5737705,218.7377049
IDL16071,0,0,0,1,0.375,-1.085354987,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.696429357,0.042574,440694.017,0,8,1915.3,11,2.7,1,16.18852459,-24.2704918,339.8688525,182.6065574
IDL16072,0,0,0,1,0,0.552258605,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.75,-0.897079065,0.172218,654520.4672,0,10,177.6,7.3,3.7,1,18.06065574,-19.48852459,445.6885246,207.4754098
IDL16073,0,0,0,1,0.165289256,1.207304041,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.76,-0.065852064,0.192752,1001695.725,89820.22819,9.5,497,3.5,1.8,0.570479049,17.43606557,-20.63278689,448.5081967,219.1147541
IDL16074,0,0,0,1,0,1.53482676,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.743801653,0.765374936,0.172218,655507.7779,8646.614842,9.5,231,7.7,2.5,1,18.3557377,-19.42786885,440.2295082,198.3278689
IDL16075,0,0,0,1,0.357142857,1.53482676,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.67768595,1.596601936,0.179144,599634.3602,17219.73515,9.5,852.1,13.1,3.1,0.824194845,18.5147541,-19.42459016,437.8032787,189.3770492
IDL16076,0,0,0,1,0,1.53482676,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.743801653,1.299623267,0.172218,723482.501,59606.86419,9.5,1399.9,33.2,3,0.68753866,17.75737705,-20.12131148,447.3934426,211.0491803
IDL16077,0,0,0,1,0,1.207304041,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.72,-0.065852064,0.092582,566744.2121,7454.774235,9,848.4,6.5,2.3,1,16.82131148,-22.9704918,382.9344262,194.8688525
IDL16078,0,0,0,1,0.255102041,1.862349478,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.791666667,1.223231906,0.172218,716573.6318,53059.46111,9.5,825.6,12.8,2.6,1,17.78852459,-20.09836066,447.0655738,210.9344262
IDL16079,0,1,0,0,0.48,-0.784588268,MOD02,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,-1.53746785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092582,382203.2923,0,8,1139.7,8,1.7,0.806497271,16.02786885,-24.24262295,351.2131148,183.7213115
IDL16080,0,0,0,1,0.2265625,2.517394915,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.734693878,1.596601936,0.192752,1106161.975,71237.82296,9.5,2339.4,15,3.8,1,17.77540984,-20.73442623,428.6721311,202.2622951
IDL16081,0,0,0,1,0.277777778,1.207304041,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.72,-0.065852064,0.13077,447704.4707,0,8,1253.4,16,2.8,1,16.35737705,-23.86393443,357.4262295,184.9016393
IDL16082,0,0,0,1,0,-1.085354987,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.444444444,-1.434884623,0.192752,1129858.35,57239.05368,9.5,138.6,3,1.1,1,17.82786885,-20.53606557,430.9508197,199.9836066
IDL16083,0,0,0,1,0,-0.43030955,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.72,-0.815487937,0.192752,1103049.522,54740.07009,9.5,249,8.9,1.4,1,17.8,-20.52786885,431.7868852,201.9180328
IDL16084,0,0,0,1,0,1.53482676,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.760330579,-0.065852064,0.192752,986133.2645,94027.50272,9.5,1095.6,19.2,2.6,1,17.49344262,-20.59508197,448.7377049,217.3934426
IDL16085,0,0,0,1,0.34,0.552258605,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.78125,0.461874073,0.179144,627546.058,23935.77285,9.5,80.3,8.6,2.1,1,18.38688525,-19.60655738,436.3934426,191.147541
IDL16086,0,0,0,1,0.296296296,2.844917633,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.782222222,0.765374936,0.160683,939626.6604,79428.18786,9.5,192.9,12.7,2.8,1,17.35737705,-20.4852459,446.2131148,217.6557377
IDL16087,0,0,0,1,0,1.53482676,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.776859504,-0.065852064,0.172218,639362.9915,0,10,242,15.5,1.9,1,18.27868852,-19.29344262,440.8032787,204.4262295
IDL16088,0,0,0,1,0,0.224735886,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.693877551,0.461874073,0.172218,677747.8699,33850.24003,9.5,121.6,6.4,4.6,1,18.12459016,-19.75245902,446.5081967,204.2622951
IDL16090,0,0,0,1,0.18,0.879781323,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.790123457,-0.163313834,0.172218,665382.6326,3128.277239,9.5,237,21,3.3,1,18.38852459,-19.38852459,439.4754098,198.295082
IDL16091,0,0,0,1,0,-1.085354987,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.444444444,-1.434884623,0.172218,568713.236,0,10,79.5,3.4,3.4,1,18.60491803,-18.81639344,439.0983607,175.3934426
IDL16092,0,0,0,1,0.21875,0.224735886,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.693877551,0.123622701,0.179144,661233.7447,42485.80649,9.5,58.6,21,2.1,1,18.10491803,-19.95737705,441.7704918,202.7704918
IDL16093,0,0,0,1,0.18,0.879781323,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.765432099,-0.897079065,0.192752,1059284.816,73235.79895,9.5,684.4,12.2,1.7,1,17.89016393,-20.4852459,436.9016393,205.1967213
IDL16094,0,0,0,1,0,-0.43030955,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.64,0.461874073,0.179144,635106.5863,8864.964056,9.5,19.3,16,3.6,1,18.46065574,-19.35081967,438.5737705,192.7377049
IDL16095,0,0,0,1,0.314049587,0.879781323,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.716049383,1.223231906,0.092582,437814.0686,0,8,1555,10,1.9,1,16.47213115,-23.64098361,362.9016393,185.7540984
IDL16096,0,0,0,1,0,0.224735886,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.775510204,-0.815487937,0.160683,936007.9772,79437.49968,9.5,314.2,15,3.3,1,17.31803279,-20.62459016,446.4918033,218.4262295
IDL16097,0,0,0,1,0,1.207304041,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.78,0.461874073,0.172218,645423.8944,0,10,104.7,3.5,1.4,1,18.30655738,-19.29180328,440.0163934,204.0491803
IDL16098,0,0,0,1,0,-0.757832269,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.375,0.696429357,0.07745,999305.7734,72931.13984,9.5,1262.8,3.8,1.5,1,17.50819672,-21.06065574,427.6721311,208.5737705
IDL16099,0,1,0,0,0.46875,-0.117089487,MOD02,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.666666667,-0.985427481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172218,653674.661,0,10,118.7,5.7,2.2,1,18.57213115,-18.91639344,441.6721311,174.0327869
IDL16100,0,0,0,1,0.21875,0.224735886,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.693877551,-0.897079065,0.172218,753628.7827,69445.87771,9.5,299.3,4,2,0.992823296,17.52459016,-20.36721311,451.4754098,216.6721311
IDL16101,0,0,0,1,0.165289256,1.207304041,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.78,0.461874073,0.107314,869764.083,43190.27624,9.5,2870.6,10,1.8,1,17.3147541,-21.16721311,444.4098361,218.852459
IDL16102,0,0,0,1,0,-0.757832269,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.375,0.696429357,0.107314,796059.9418,9130.674919,9.5,630.1,4.5,2.6,1,17.03442623,-21.54098361,433.5901639,219.295082
IDL16103,0,0,0,1,0,0.552258605,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.71875,-0.897079065,0.142302,842286.5041,1683.179276,9.5,249.6,13.3,1.7,1,17.17704918,-21.95081967,401,200.4590164
IDL16104,0,0,0,1,0,0.224735886,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.693877551,-0.815487937,0.160683,818264.832,4969.702315,9.5,552.9,6.5,1.9,1,16.94262295,-21.43770492,426.147541,217.6721311
IDL16105,0,0,0,1,0.124444444,2.517394915,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.755102041,1.596601936,0.192752,940487.6879,67432.52296,9.5,1545.8,23.2,3.3,1,17.52459016,-20.86065574,446.8852459,217.7704918
IDL16106,0,0,0,1,0,-1.412877706,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.434884623,0.172218,620730.8398,0,10,42.3,5.8,2.9,1,18.63278689,-19.05245902,435.4918033,183.147541
IDL16107,0,0,0,1,0,-0.102786832,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.611111111,0.123622701,0.192752,1037642.134,63564.70534,9.5,277.3,32.9,2.6,1,17.45737705,-20.37868852,451.5409836,216.5245902
IDL16108,0,0,0,1,0,1.53482676,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.743801653,1.299623267,0.160683,984650.9428,55881.43294,9.5,419.4,28,3.9,1,17.44262295,-20.31967213,452.6229508,216.9672131
IDL16109,0,0,0,1,0,0.879781323,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.765432099,1.223231906,0.192752,1017253.362,83348.90357,9.5,88,6.2,1.7,1,17.41639344,-20.55737705,448.2622951,218.0983607
IDL16110,0,0,0,1,0.272189349,1.53482676,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.760330579,-0.065852064,0.160683,950044.1488,73313.29334,9.5,369.1,18.8,2.9,1,17.30819672,-20.48032787,448.0655738,217.8360656
IDL16111,0,0,0,1,0.255102041,1.862349478,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.75,-0.065852064,0.160683,961930.6942,62996.08887,9.5,1185,38.2,2.4,1,17.37868852,-20.38032787,450.0655738,216.5901639
IDL16112,0,0,0,1,0.18,0.879781323,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.765432099,-0.897079065,0.172218,631012.8904,2602.498007,9.5,187.8,5.5,1.7,1,18.53442623,-19.30983607,435.6557377,190.8360656
IDL16113,0,0,0,1,0.2265625,2.517394915,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.683673469,2.427828937,0.179144,625023.6421,33161.27938,9.5,318.9,16,2.9,1,18.2852459,-19.6852459,442.2459016,198.704918
IDL16114,0,0,0,1,0.255102041,1.862349478,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.694444444,1.596601936,0.179144,627612.3812,35342.04927,9.5,1289.2,19.5,4.2,1,18.20819672,-19.71639344,441.1147541,200.0655738
IDL16115,0,1,0,0,0.53125,1.217908074,MOD02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.56,1.465591877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172218,623544.9131,0,10,14.6,11.3,1.5,0,18.64754098,-19.03606557,439,185.1639344
IDL16116,0,0,0,1,0.21875,0.224735886,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.693877551,-0.897079065,0.179144,630120.0293,31229.16523,9.5,135.5,6.3,1.8,1,18.15901639,-19.77213115,443.6065574,201.6885246
IDL16117,0,0,0,1,0.21875,0.224735886,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.734693878,-0.815487937,0.160683,923740.2501,84042.29002,9.5,163,8.3,2.4,0,17.26557377,-20.88852459,450.0327869,221.4754098
IDL16118,0,0,0,1,0.255102041,1.862349478,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.722222222,1.596601936,0.147775,662593.1041,0,8,514,7,1.4,1,16.72622951,-23.07377049,382.1803279,193.4590164
IDL16119,0,0,0,1,0.314049587,0.879781323,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.765432099,0.461874073,0.179144,615731.972,23889.49866,9.5,290.7,36.3,3.6,1,18.32786885,-19.58852459,437.9508197,196.5737705
IDL16120,0,0,1,0,0.722222222,-0.472909007,MOD03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,0,0,0,0,0,0,0,0,0.172218,673272.4772,0,10,150.2,7.3,1.2,0,18.6704918,-18.75901639,438.5737705,172.7540984
IDL16121,0,0,0,1,0,2.517394915,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.785714286,-0.065852064,0.192752,1038131.383,75879.48485,9.5,2113.4,32.3,3.2,1,17.80491803,-20.29508197,446.4918033,212.4262295
IDL16122,0,0,0,1,0.34,0.552258605,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6875,0.123622701,0.179144,632623.6186,32498.08715,9.5,119,15.2,2.1,1,18.23606557,-19.75245902,438.147541,195.1967213
IDL16123,0,0,0,1,0.152777778,1.53482676,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.760330579,-0.065852064,0.147775,789298.0163,0,9.5,2548.4,12.3,3,0.596133844,17.06229508,-22.2,412.9508197,207.704918
IDL16124,0,0,0,1,0,-0.102786832,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.666666667,0.696429357,0.172218,745766.1612,63859.53372,9.5,467,8,1.6,0.988979341,17.57377049,-20.28032787,450.4590164,215.5409836
IDL16125,0,0,0,1,0,0.879781323,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.765432099,0.461874073,0.172218,729721.7415,55313.73958,9.5,544.8,10.3,1.4,1,17.78360656,-20.08196721,448.6229508,211.1639344
IDL16126,0,1,0,0,0.32,0.550409294,MOD02,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0.649050799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081417,476147.0385,0,8,1429.6,5.5,1.6,1,16.33606557,-23.93770492,351.7868852,185.0491803
IDL16127,0,0,0,1,0.272189349,1.53482676,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.743801653,0.765374936,0.192752,976818.5712,78817.34822,9.5,515.5,6.1,2.2,1,17.39180328,-20.84590164,448.8196721,219.8852459
IDL16128,0,0,0,1,0.34,0.552258605,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.71875,1.223231906,0.172218,651592.9956,0,10,215.6,11,2.2,1,18.70655738,-18.91967213,435.7540984,175.147541
IDL16129,0,0,0,1,0.18,0.879781323,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.765432099,0.461874073,0.179144,658714.7833,44659.57024,9.5,142.7,16.1,2.6,0.047475007,18.0704918,-19.99508197,441.9836066,202.9508197
IDL16130,0,0,0,1,0.21875,0.224735886,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.693877551,0.461874073,0.179144,584918.0661,8671.598658,9.5,148.6,8.2,2.5,1,18.60163934,-19.36229508,436.8360656,186.2786885
IDL16131,0,0,0,1,0.314049587,0.879781323,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.765432099,0.461874073,0.172218,642629.9789,0,10,683.2,14.3,2.2,1,18.20983607,-19.36393443,442.2622951,206.2622951
